Region,Product,Date,Sales
West,Dyno4,12/05/2012,48183.09693
West,Game4,26/02/2013,62573.27792
West,Board5,14/12/2014,95638.52351
South,Board2,19/01/2010,6114.222479
North,Game4,21/04/2011,29184.44499
West,Board3,23/03/2012,45439.8964
East,Dyno3,10/02/2015,97623.26262
South,Game7,05/12/2012,58685.78165
East,Game7,21/12/2012,58684.94024
East,Game3,08/04/2015,100887.9307
South,Board2,23/12/2014,95818.16281
North,Game5,02/12/2012,58608.76414
North,Game4,05/09/2010,17770.24142
South,Game6,05/02/2012,43761.95316
South,Dyno1,22/07/2013,70065.53073
East,Board3,23/06/2012,49572.9642
North,Game8,16/08/2011,34925.39244
North,Game8,27/10/2015,111431.3734
South,Board1,17/05/2016,121658.7478
South,Board4,11/07/2012,51216.72257
North,Board3,17/06/2013,68129.36176
North,Board5,06/03/2011,26553.61419
East,Board1,20/08/2014,89378.32408
South,Board1,29/01/2012,43210.82924
South,Board2,08/04/2014,83106.49539
North,Board2,17/03/2016,118658.5277
South,Game2,11/04/2012,46936.89988
North,Game8,17/04/2015,101849.4816
West,Game5,28/08/2010,17159.82368
South,Game6,11/08/2015,107700.6233
North,Dyno2,29/05/2010,12657.20506
North,Game1,08/02/2011,25119.74724
South,Game2,04/01/2012,41455.81329
North,Game8,16/04/2010,10111.28988
South,Dyno2,19/09/2010,18014.00854
North,Board2,24/12/2015,114178.5162
North,Board5,01/09/2010,17187.21408
North,Game8,04/08/2015,107061.4908
West,Game4,15/08/2011,34661.10234
West,Game3,08/03/2015,99346.07845
South,Board5,22/06/2012,50445.5996
North,Dyno5,19/06/2013,68386.85874
East,Game6,13/10/2014,91519.06929
North,Game9,17/08/2015,107879.8955
South,Board2,17/01/2013,61318.28782
North,Game3,06/10/2014,91831.82065
South,Game5,05/04/2013,64679.20345
North,Game5,04/05/2010,11366.20233
South,Dyno1,20/09/2013,72906.17576
North,Game3,27/11/2011,39542.91512
North,Dyno3,09/12/2014,95352.01513
East,Dyno4,26/10/2013,74239.80167
North,Dyno2,03/05/2010,11619.24224
North,Game3,15/05/2015,103319.2441
South,Game4,02/01/2015,96868.08931
North,Game10,30/01/2010,6309.719695
North,Game3,19/02/2014,80570.88128
West,Dyno5,07/04/2010,9849.506162
East,Game2,15/09/2010,17646.04726
North,Dyno4,01/01/2012,41577.55396
North,Game6,03/02/2012,43109.68652
South,Dyno5,21/05/2011,30493.1658
North,Game6,05/06/2012,49460.88538
North,Board2,23/01/2010,6225.188131
South,Game5,22/03/2011,27299.86604
North,Game7,12/04/2012,46741.33481
South,Game8,04/06/2016,122789.5264
North,Board1,13/03/2015,100418.7141
North,Dyno4,22/07/2011,33033.79622
North,Game2,30/03/2013,64368.8183
North,Game10,05/05/2013,66014.26603
East,Board4,04/03/2015,99100.58744
South,Board3,26/10/2015,111204.4335
North,Game4,21/02/2011,25863.17546
East,Dyno1,25/02/2011,25692.38586
North,Board5,29/06/2010,13683.84653
South,Game1,22/11/2010,21740.84336
North,Board3,20/04/2010,10664.42398
East,Game5,23/01/2010,5699.649506
East,Board1,03/07/2010,13709.59012
North,Game1,19/01/2012,42525.13269
South,Dyno3,27/12/2012,60386.43848
North,Board5,24/11/2010,21250.68726
North,Game7,22/05/2013,67028.29673
North,Dyno4,28/06/2013,68720.63155
North,Game8,14/05/2010,12056.80576
North,Board4,13/01/2011,24273.86783
North,Game8,01/01/2015,96929.20641
North,Game10,12/01/2016,115244.0088
North,Dyno4,22/02/2012,44340.01734
East,Game7,18/05/2012,48042.74341
West,Game5,09/03/2015,99546.26746
South,Game10,24/04/2010,10675.81733
West,Game6,15/11/2010,20428.76316
South,Game4,24/02/2010,8262.236288
North,Board3,25/02/2015,99027.77365
South,Game2,26/12/2014,96353.30144
North,Game4,23/01/2016,115401.8421
East,Game8,28/02/2015,99029.80682
North,Game10,26/04/2016,120245.8006
North,Game4,20/04/2013,64937.71556
North,Game9,23/05/2010,12035.94079
North,Board3,24/09/2014,91205.54996
North,Board3,13/03/2012,45104.10985
South,Board1,22/04/2014,84175.13768
North,Board4,10/04/2014,83489.9827
North,Game1,15/02/2016,116964.0899
North,Game8,23/08/2012,53370.10012
South,Game9,04/01/2010,5228.604992
North,Game9,08/06/2011,31219.84425
North,Game10,31/08/2014,90067.35732
East,Game9,16/09/2011,35639.4089
South,Board5,25/05/2014,85427.58362
North,Dyno3,01/03/2015,99436.00264
West,Game2,26/07/2015,106632.774
North,Game2,31/05/2013,67168.06079
North,Game8,11/10/2012,56048.14579
South,Board1,03/09/2014,90668.2019
North,Game6,21/04/2016,120244.6599
South,Board2,24/07/2015,106558.404
West,Dyno3,18/06/2012,49944.69244
North,Dyno2,14/03/2010,8576.057603
East,Game5,02/02/2014,79490.12368
North,Game1,30/03/2011,27675.3035
East,Game1,05/07/2010,13892.32897
West,Dyno5,07/05/2010,11180.552
South,Dyno1,24/05/2016,122155.3522
North,Game10,20/10/2011,38092.99912
South,Game3,05/06/2012,49497.47258
East,Dyno1,20/06/2015,104068.8923
South,Dyno2,14/09/2015,109491.3687
West,Game10,18/07/2010,14640.54017
East,Game10,29/05/2014,84942.68787
West,Board2,02/02/2011,24648.72363
North,Game6,02/06/2013,67224.84764
West,Board1,01/07/2011,32671.01393
South,Dyno1,25/01/2010,6721.148074
West,Game10,26/02/2013,62649.44553
North,Board4,06/02/2016,116279.3525
North,Dyno1,28/11/2012,57968.75453
North,Board1,22/04/2010,10488.99532
South,Dyno4,01/01/2012,41737.28541
North,Game2,18/02/2010,7470.77371
South,Game10,23/11/2014,94785.83543
North,Game4,28/06/2010,14381.29447
South,Board5,13/07/2014,87642.18448
North,Game2,08/09/2010,17425.28175
North,Dyno4,09/04/2014,83415.47898
North,Dyno3,29/07/2013,70555.26665
North,Game3,16/04/2011,28653.58859
North,Board1,21/07/2015,106144.3146
West,Game6,13/03/2016,117791.5751
North,Game8,17/02/2011,25870.18923
West,Board3,09/08/2015,107151.6434
West,Game7,10/02/2011,25577.69307
North,Dyno4,12/12/2014,95494.81471
West,Dyno5,12/12/2011,40406.50501
South,Dyno5,21/12/2010,23157.22844
North,Dyno2,07/12/2015,113222.6144
South,Game3,16/11/2015,112582.2985
East,Board5,14/12/2013,76552.82353
East,Board1,27/04/2014,83305.32275
West,Board5,04/07/2012,50727.59883
South,Game9,06/06/2010,13050.82541
North,Game6,01/07/2010,13918.64129
North,Game6,23/08/2015,107866.3462
South,Board5,21/10/2014,93334.12467
North,Game10,10/02/2013,61637.21787
North,Game5,16/12/2010,22698.81324
North,Game6,07/12/2011,40765.28635
North,Game2,01/01/2015,96520.44855
North,Board4,07/06/2010,13160.56721
South,Dyno4,28/03/2015,100901.7695
South,Dyno2,16/09/2011,36471.35845
South,Dyno2,17/04/2013,65136.67324
South,Game1,23/01/2014,79836.44637
North,Dyno4,24/01/2012,42924.51483
West,Board1,18/08/2012,53035.11656
North,Board5,16/04/2011,28373.37664
North,Game4,13/09/2014,91253.41052
South,Game2,11/02/2011,25660.58454
West,Game4,19/04/2012,46999.62717
East,Game5,08/04/2013,64164.18673
North,Board4,26/11/2012,58480.84841
West,Game3,10/01/2012,41867.27654
West,Dyno1,05/01/2013,59930.0564
North,Dyno3,13/10/2014,92234.77222
North,Dyno2,21/01/2013,61092.77907
West,Board2,21/02/2013,62355.40921
South,Board1,06/02/2016,116378.065
West,Board2,07/10/2012,55716.30262
North,Game4,10/07/2014,87533.43367
North,Board4,24/09/2011,36606.19674
West,Board2,25/01/2012,42258.60318
South,Dyno5,12/01/2011,23850.9731
North,Dyno1,10/09/2015,108950.5091
North,Game10,26/10/2010,19933.02355
South,Dyno5,03/02/2015,98089.96216
South,Board4,07/06/2013,68033.9979
East,Game9,05/02/2016,115794.1192
North,Game8,09/06/2015,104432.5987
South,Dyno3,18/05/2012,48920.24345
South,Dyno5,29/11/2014,94679.08472
South,Board3,16/06/2011,31522.67422
West,Board5,20/01/2010,6130.43043
West,Dyno2,29/08/2015,108365.6362
West,Game2,04/06/2016,122703.1599
West,Game7,30/09/2014,91677.42789
East,Board1,03/06/2011,30049.2948
South,Game7,08/01/2015,97123.40555
West,Dyno2,13/01/2015,96857.70226
South,Game7,09/02/2010,7136.098982
South,Board2,28/05/2010,12470.93719
North,Game3,05/07/2015,105526.572
South,Dyno4,12/11/2010,21384.12746
North,Board3,26/01/2014,79271.92229
South,Dyno1,22/06/2011,32126.02787
North,Dyno4,26/09/2010,18681.44816
South,Game4,21/12/2015,114565.3354
North,Dyno4,16/12/2012,58821.06676
North,Game5,23/02/2012,44340.73422
North,Board1,09/07/2012,50811.20281
West,Game4,29/11/2012,57910.58753
North,Game2,14/06/2016,123075.8872
West,Game8,20/02/2011,25717.98838
North,Game3,22/06/2013,68599.66283
South,Board4,07/09/2011,36035.91362
North,Dyno1,29/11/2011,40312.42466
South,Game9,15/06/2015,104839.3873
North,Dyno2,15/08/2013,71137.84304
South,Game9,28/02/2016,117277.5184
North,Game2,31/03/2011,27409.76944
North,Game4,15/12/2011,40937.60305
North,Game9,06/04/2015,101253.784
North,Game2,21/02/2015,98870.38124
North,Game4,30/06/2015,105650.935
North,Board4,29/09/2010,18809.80397
South,Dyno2,27/05/2012,49255.15352
South,Dyno4,31/05/2013,67495.08977
North,Dyno2,01/04/2011,28073.76198
East,Dyno2,13/01/2014,77908.65904
West,Dyno4,13/04/2011,28643.64747
West,Board1,08/07/2014,87082.87781
West,Game5,21/02/2016,117076.8729
North,Board4,01/03/2013,62799.44162
East,Dyno5,15/09/2012,53853.48254
West,Game2,11/02/2013,61823.07294
West,Game6,09/09/2012,54005.00087
North,Board2,26/03/2011,27504.33392
East,Board1,05/02/2010,6439.339543
North,Game9,09/03/2014,81582.34599
North,Board4,25/01/2012,42698.42493
West,Dyno3,31/08/2012,54010.17486
North,Board3,20/01/2013,60522.47346
South,Game7,06/10/2015,110254.7798
South,Game9,06/01/2010,5197.143683
North,Board1,10/06/2010,12917.4952
South,Game4,29/01/2011,25035.95483
North,Game9,14/08/2013,70992.71448
North,Dyno4,10/04/2013,64535.09974
South,Game4,15/12/2015,114049.9166
West,Game10,14/05/2013,66247.00658
South,Board3,30/07/2010,15563.23503
North,Dyno4,04/02/2010,6674.157558
South,Game3,01/12/2012,58478.95144
West,Board1,13/09/2015,108942.1348
North,Game4,21/05/2012,48897.21988
East,Dyno1,02/08/2015,106343.6339
South,Board4,12/07/2010,15174.04969
South,Game10,29/08/2011,35738.02549
North,Dyno3,24/05/2014,85264.63023
North,Game5,11/08/2014,89443.467
West,Game9,07/02/2013,61898.27467
North,Game8,31/07/2012,51973.71885
East,Game6,04/07/2011,32232.9616
West,Dyno5,23/03/2016,119162.2383
North,Dyno1,26/02/2015,99398.74111
South,Dyno5,04/01/2014,78814.53447
North,Dyno2,22/10/2012,56329.40186
North,Game7,05/09/2015,108662.2773
North,Dyno3,20/02/2010,7766.862602
West,Game6,27/10/2012,56739.72751
South,Game10,20/01/2011,24509.67823
South,Board1,16/05/2014,85281.80576
East,Board4,26/12/2011,40558.92048
North,Dyno5,02/02/2016,116274.0763
South,Game9,03/06/2015,104482.4699
West,Game1,10/08/2014,88974.72691
East,Board3,03/07/2015,105021.7103
South,Game7,04/08/2013,70841.19034
South,Dyno1,16/05/2012,48538.04255
North,Board2,29/04/2014,83808.81151
North,Game10,03/05/2014,84588.9185
North,Dyno5,22/03/2010,9094.342587
West,Game3,26/08/2010,17070.93459
South,Board3,13/10/2011,37848.07059
East,Board4,04/06/2015,103444.1061
North,Board3,15/04/2014,83313.0334
North,Game4,19/10/2015,111227.7006
West,Game10,26/08/2011,35156.26437
West,Board4,02/03/2012,45024.39553
North,Board2,21/05/2011,30119.44464
North,Game3,03/08/2011,34145.79786
South,Game10,24/03/2012,46076.86528
North,Game6,23/10/2015,111438.7839
North,Game9,01/02/2014,80011.02726
North,Game1,19/12/2010,22695.64457
East,Game2,22/11/2015,112045.9248
West,Board5,09/10/2012,55585.68596
West,Game5,13/04/2014,82876.94064
South,Game1,17/01/2010,6159.750814
North,Game3,14/01/2011,24337.6399
North,Dyno2,26/02/2016,117349.476
South,Game8,09/01/2013,60634.49814
West,Game1,24/08/2015,107558.8485
North,Game2,07/03/2013,63056.6289
North,Game10,26/10/2010,19814.56285
North,Board5,16/01/2012,42368.89812
East,Board1,18/04/2015,101657.6791
North,Game9,13/02/2013,61831.80422
West,Game9,22/01/2014,79093.80163
North,Game7,01/09/2014,89938.54675
East,Dyno5,08/12/2013,76489.80958
North,Game4,07/08/2014,88869.84879
West,Dyno5,07/02/2014,79964.03883
South,Dyno4,04/03/2013,63756.2263
North,Dyno5,05/01/2012,41604.72073
North,Game9,01/09/2010,16976.17522
East,Game4,16/04/2013,64563.4037
South,Game8,05/09/2012,54113.99526
East,Dyno1,18/01/2014,78299.53336
West,Board5,02/07/2011,32241.56234
North,Game3,16/09/2015,109421.2034
North,Game2,27/04/2015,102191.9877
North,Dyno3,04/04/2016,119183.028
North,Game8,21/11/2013,75960.72223
North,Game4,17/10/2013,74476.2832
West,Board2,04/01/2016,114225.0259
East,Game1,06/10/2011,37031.56677
West,Game6,05/01/2011,23587.98667
North,Dyno2,17/07/2013,69856.58528
North,Game2,31/08/2013,71806.45111
South,Dyno4,31/12/2010,23375.70468
East,Dyno4,24/05/2014,84858.13578
East,Dyno5,23/10/2011,36942.84291
South,Board2,02/06/2013,68186.32512
North,Game10,06/03/2014,81514.71244
North,Game2,08/07/2012,50484.69149
North,Board2,12/04/2011,28332.70242
North,Game7,03/04/2014,82626.59029
North,Game10,05/11/2015,111736.1061
South,Game7,09/03/2010,8600.186641
North,Game3,27/08/2013,71484.86625
South,Game4,10/11/2011,38890.00756
North,Dyno5,23/07/2014,88151.47665
East,Board5,12/04/2013,64565.66126
North,Game10,26/10/2012,56051.28273
East,Board4,14/07/2015,105581.7565
North,Board1,14/03/2012,45625.57917
West,Game8,23/06/2011,31843.74082
North,Dyno4,01/06/2013,67639.34919
South,Game7,19/06/2014,86862.4988
South,Dyno4,20/01/2016,116115.0981
South,Board2,16/11/2011,39190.43778
North,Board4,29/11/2012,58423.58954
North,Dyno4,25/11/2014,94501.71283
North,Game5,01/07/2014,87384.2471
North,Game5,18/11/2013,75875.93721
North,Game9,15/09/2015,109286.1765
West,Board2,19/04/2012,46818.37796
West,Game6,05/06/2011,30765.99288
South,Dyno2,04/05/2014,84762.25375
South,Game7,19/09/2015,109380.7251
South,Dyno3,03/01/2013,60417.89777
West,Game7,09/09/2015,109036.6827
West,Game3,01/06/2012,49335.45197
North,Game8,04/05/2010,11169.20125
North,Dyno5,29/03/2011,27561.34453
North,Board5,06/06/2012,49350.95056
South,Game10,28/03/2013,64378.60739
South,Board3,21/01/2012,42827.6907
North,Game3,14/01/2010,6059.201984
South,Dyno5,25/04/2015,102587.0436
North,Game8,23/01/2012,42350.02034
South,Board4,28/08/2015,108433.752
East,Game2,23/02/2013,62084.53762
South,Board1,04/02/2011,25361.86517
South,Game10,12/04/2016,119683.2084
North,Game8,30/07/2010,15636.57467
South,Dyno3,22/02/2014,81137.26281
North,Dyno2,24/05/2010,12250.75559
South,Game7,17/03/2016,118342.5926
North,Dyno2,09/03/2013,63279.38584
South,Game7,08/09/2014,90336.67512
North,Dyno4,04/04/2011,28274.70058
North,Game2,15/01/2011,24289.41021
West,Board5,14/10/2013,74245.09807
North,Game1,19/07/2014,88256.86104
West,Game2,07/07/2013,69155.71371
North,Dyno4,25/09/2015,109512.8188
West,Board1,22/12/2012,59079.4031
North,Game4,03/11/2014,93301.46092
North,Game10,29/12/2014,96136.67898
North,Dyno4,05/03/2016,117854.4381
North,Game10,14/04/2013,65500.52427
North,Game7,27/04/2014,84218.74152
North,Dyno3,17/03/2016,118022.8307
West,Game1,11/10/2012,55625.13139
South,Game7,23/11/2015,112769.2357
South,Dyno3,26/01/2014,79364.97309
South,Dyno2,25/06/2010,13463.5227
South,Dyno4,29/12/2012,59702.11554
North,Game5,15/08/2011,34672.57976
South,Game9,25/05/2013,67231.68552
North,Game5,04/01/2010,5350.108552
West,Game10,22/01/2015,97081.59785
West,Game3,24/04/2015,101771.0317
South,Game6,24/09/2014,91822.51104
West,Dyno3,19/04/2012,46644.1607
North,Board3,11/12/2014,95580.8115
West,Game8,29/05/2013,67009.60551
South,Game8,26/09/2014,91947.40952
South,Game6,16/10/2012,56194.23598
North,Game8,21/11/2011,39752.46695
North,Dyno1,18/04/2016,120158.8188
South,Board3,18/06/2013,68473.16312
West,Dyno2,29/04/2012,47704.62418
North,Dyno3,08/12/2012,58422.28944
North,Board4,07/01/2010,5418.480241
North,Dyno2,06/10/2015,110220.4113
South,Game6,10/05/2015,102792.6323
North,Game5,12/04/2016,119720.0171
South,Game1,15/12/2015,113557.355
North,Board3,11/08/2013,71072.51733
South,Board3,10/12/2013,77096.83557
North,Board2,08/04/2016,119539.6354
West,Dyno4,13/03/2010,8293.171919
North,Dyno3,28/11/2015,113182.1247
North,Game4,28/06/2010,14414.66104
North,Game8,09/12/2013,76555.05884
East,Board3,21/09/2014,90920.97166
West,Game6,27/12/2010,22971.80902
East,Game6,18/04/2010,9908.65957
East,Dyno2,08/01/2012,41060.82079
West,Board4,12/11/2011,39059.17561
East,Game7,23/07/2012,50974.31251
South,Game7,02/05/2014,84437.53979
South,Game10,04/01/2016,115198.0201
North,Game4,16/06/2012,49833.59132
South,Game5,28/06/2013,68840.23726
West,Dyno1,03/09/2010,17208.86542
South,Game1,23/12/2010,23214.6125
North,Board3,03/06/2015,103907.479
South,Board1,09/12/2014,95557.79142
North,Board3,18/11/2013,75927.71666
North,Board1,18/05/2013,66589.83754
West,Game2,09/02/2012,43197.65974
East,Game5,13/06/2014,85620.33743
South,Dyno2,09/07/2015,105765.356
North,Board2,28/03/2016,118975.3737
South,Dyno4,02/06/2016,122555.6728
North,Game6,07/01/2014,78391.99321
South,Game3,15/10/2010,19565.05839
East,Board1,21/09/2012,53954.78873
North,Dyno2,06/02/2015,98225.54816
South,Board5,06/02/2012,43754.24744
North,Board1,06/12/2010,22049.97734
West,Board2,22/05/2014,85041.74327
North,Board3,05/11/2013,75351.81491
South,Dyno4,01/02/2010,6231.518754
North,Dyno2,19/05/2012,48538.01681
West,Game3,21/01/2012,42773.77188
South,Board3,20/01/2015,97702.24583
North,Game4,25/03/2016,118881.1566
South,Game6,17/04/2011,28832.65516
South,Dyno4,12/02/2013,62181.86568
North,Dyno4,04/07/2014,87345.37892
West,Game10,21/08/2011,34670.28264
East,Board1,22/12/2012,59268.495
West,Game6,18/02/2014,80181.83751
North,Game9,03/01/2011,23496.06782
North,Game6,22/08/2013,71362.24076
South,Dyno5,15/08/2011,34881.68291
South,Board1,24/04/2011,29283.43583
West,Board2,07/09/2014,90260.62456
South,Game10,12/10/2012,56209.3839
South,Game9,14/02/2010,7535.434839
North,Game3,29/05/2011,30942.57146
North,Game4,06/02/2015,98175.84132
South,Dyno5,25/11/2013,76708.78912
North,Game2,29/03/2010,9695.441886
North,Game8,10/08/2010,16169.79649
North,Game7,29/09/2014,91673.06048
North,Dyno4,20/03/2014,82166.01087
South,Dyno5,28/11/2012,58316.48208
West,Game8,24/03/2016,118764.5259
North,Dyno2,22/02/2012,44271.61938
South,Dyno1,07/02/2012,43360.33459
East,Dyno5,15/08/2013,70419.60035
West,Game6,31/12/2015,114242.3851
North,Game4,09/02/2014,79941.54538
North,Game1,06/09/2014,90777.03341
North,Board3,21/03/2010,9360.875665
North,Board5,20/02/2016,117108.4742
North,Game1,15/10/2013,74274.01647
North,Dyno2,31/03/2011,27522.74918
South,Game4,03/08/2013,70905.41777
West,Game5,14/02/2015,98594.66131
East,Game10,28/03/2014,81982.58374
North,Game5,03/07/2010,14320.01912
West,Board3,04/03/2014,81056.70437
North,Game7,28/06/2010,13865.27317
West,Dyno4,31/10/2010,20215.358
South,Game3,08/03/2014,81757.15967
South,Dyno4,27/02/2011,26192.73073
North,Game7,27/11/2012,57791.00457
South,Board5,07/02/2014,80038.73212
South,Game9,18/02/2015,98897.28563
South,Game7,31/10/2015,111938.4424
North,Dyno4,14/11/2011,39523.24121
West,Dyno4,04/04/2010,9354.080785
North,Board5,16/06/2011,31659.60273
East,Game9,01/01/2012,41008.78949
North,Game4,28/04/2013,66072.33838
North,Board2,06/04/2015,101066.4257
North,Game5,14/05/2013,66251.06181
South,Dyno5,25/04/2016,120775.6663
North,Game1,01/05/2011,29219.66418
West,Board5,18/03/2013,63659.54023
North,Board2,23/06/2015,104876.9766
East,Dyno5,12/04/2012,46363.08697
South,Game2,27/05/2016,122248.9195
South,Dyno5,28/05/2012,49092.58869
